week,state,value
2020-10-31,Arkansas,4.741935483870968
2020-10-31,California,0.8333333333333334
2020-10-31,Colorado,1.6271186440677967
2020-10-31,Connecticut,1.7222222222222223
2020-10-31,Delaware,2.5
2020-10-31,Maryland,0.9558823529411765
2020-10-31,Florida,1.3672566371681416
2020-10-31,Georgia,1.8636363636363635
2020-10-31,Hawaii,0.7857142857142857
2020-10-31,Idaho,3.45
2020-10-31,Illinois,2.664
2020-10-31,Indiana,3.8260869565217392
2020-10-31,Iowa,4.28125
2020-10-31,Kansas,3.0689655172413794
2020-10-31,Kentucky,3.0
2020-10-31,Louisiana,1.7173913043478262
2020-10-31,Maine,No Data
2020-10-31,Massachusetts,0.7714285714285715
2020-10-31,Michigan,1.7
2020-10-31,Minnesota,2.736842105263158
2020-10-31,Mississippi,3.310344827586207
2020-10-31,Missouri,4.967741935483871
2020-10-31,Montana,8.090909090909092
2020-10-31,Nebraska,4.0
2020-10-31,Nevada,1.65625
2020-10-31,New Hampshire,No Data
2020-10-31,New Jersey,0.8817204301075269
2020-10-31,New Mexico,3.619047619047619
2020-10-31,New York,0.6734693877551021
2020-10-31,North Carolina,2.5277777777777777
2020-10-31,North Dakota,11.125
2020-10-31,Ohio,2.6864406779661016
2020-10-31,Oklahoma,4.024390243902439
2020-10-31,Oregon,0.7857142857142857
2020-10-31,Pennsylvania,1.523076923076923
2020-10-31,Puerto Rico,0.082
2020-10-31,Rhode Island,2.4545454545454546
2020-10-31,South Carolina,2.2962962962962963
2020-10-31,South Dakota,9.666666666666666
2020-10-31,Tennessee,3.676056338028169
2020-10-31,Texas,2.940983606557377
2020-10-31,Utah,1.6470588235294117
2020-10-31,Vermont,0.0
2020-10-31,Virginia,1.4252873563218391
2020-10-31,Washington,0.9102564102564102
2020-10-31,West Virginia,2.4444444444444446
2020-10-31,Wisconsin,5.915254237288136
2020-10-31,Wyoming,4.833333333333333
2020-11-07,Alabama,2.9607843137254903
2020-11-07,Alaska,No Data
2020-11-07,Arizona,1.6891891891891893
2020-11-07,Arkansas,4.838709677419355
2020-11-07,California,0.9102564102564102
2020-11-07,Colorado,2.830508474576271
2020-11-07,Connecticut,1.8888888888888888
2020-11-07,Delaware,1.6
2020-11-07,Maryland,1.3382352941176472
2020-11-07,Florida,1.345132743362832
2020-11-07,Georgia,1.9636363636363636
2020-11-07,Hawaii,No Data
2020-11-07,Idaho,3.8
2020-11-07,Illinois,4.104
2020-11-07,Indiana,4.869565217391305
2020-11-07,Iowa,8.03125
2020-11-07,Kansas,4.827586206896552
2020-11-07,Kentucky,3.7555555555555555
2020-11-07,Louisiana,1.934782608695652
2020-11-07,Maine,No Data
2020-11-07,Massachusetts,1.1428571428571428
2020-11-07,Michigan,2.85
2020-11-07,Minnesota,3.824561403508772
2020-11-07,Mississippi,3.8275862068965516
2020-11-07,Missouri,6.112903225806452
2020-11-07,Montana,7.181818181818182
2020-11-07,Nebraska,6.65
2020-11-07,Nevada,1.96875
2020-11-07,New Hampshire,No Data
2020-11-07,New Jersey,1.0
2020-11-07,New Mexico,6.333333333333333
2020-11-07,New York,0.8367346938775511
2020-11-07,North Carolina,2.7037037037037037
2020-11-07,North Dakota,14.625
2020-11-07,Ohio,3.694915254237288
2020-11-07,Oklahoma,4.7073170731707314
2020-11-07,Oregon,0.8571428571428571
2020-11-07,Pennsylvania,2.4307692307692306
2020-11-07,Puerto Rico,0.1
2020-11-07,Rhode Island,2.5454545454545454
2020-11-07,South Carolina,2.1481481481481484
2020-11-07,South Dakota,16.555555555555557
2020-11-07,Tennessee,3.9859154929577465
2020-11-07,Texas,3.3311475409836064
2020-11-07,Utah,2.176470588235294
2020-11-07,Vermont,No Data
2020-11-07,Virginia,1.5402298850574712
2020-11-07,Washington,0.8974358974358975
2020-11-07,West Virginia,2.888888888888889
2020-11-07,Wisconsin,7.203389830508475
2020-11-07,Wyoming,6.666666666666667
2020-11-14,Alabama,3.450980392156863
2020-11-14,Alaska,2.2857142857142856
2020-11-14,Arizona,1.6756756756756757
2020-11-14,Arkansas,6.290322580645161
2020-11-14,California,1.1564102564102565
2020-11-14,Colorado,3.864406779661017
2020-11-14,Connecticut,2.1944444444444446
2020-11-14,Delaware,1.8
2020-11-14,Maryland,1.6617647058823528
2020-11-14,Florida,1.7787610619469028
2020-11-14,Georgia,2.118181818181818
2020-11-14,Hawaii,No Data
2020-11-14,Idaho,4.15
2020-11-14,Illinois,5.4
2020-11-14,Indiana,5.478260869565218
2020-11-14,Iowa,9.625
2020-11-14,Kansas,5.517241379310345
2020-11-14,Kentucky,4.377777777777778
2020-11-14,Louisiana,1.673913043478261
2020-11-14,Maine,1.1428571428571428
2020-11-14,Massachusetts,1.3
2020-11-14,Michigan,3.95
2020-11-14,Minnesota,4.947368421052632
2020-11-14,Mississippi,4.172413793103448
2020-11-14,Missouri,7.306451612903226
2020-11-14,Montana,8.272727272727273
2020-11-14,Nebraska,9.05
2020-11-14,Nevada,2.65625
2020-11-14,New Hampshire,0.7142857142857143
2020-11-14,New Jersey,1.946236559139785
2020-11-14,New Mexico,8.80952380952381
2020-11-14,New York,1.1275510204081634
2020-11-14,North Carolina,2.6574074074074074
2020-11-14,North Dakota,16.25
2020-11-14,Ohio,4.669491525423729
2020-11-14,Oklahoma,6.2439024390243905
2020-11-14,Oregon,1.2380952380952381
2020-11-14,Pennsylvania,3.3153846153846156
2020-11-14,Puerto Rico,0.144
2020-11-14,Rhode Island,3.5454545454545454
2020-11-14,South Carolina,2.2037037037037037
2020-11-14,South Dakota,18.666666666666668
2020-11-14,Tennessee,4.380281690140845
2020-11-14,Texas,3.780327868852459
2020-11-14,Utah,2.411764705882353
2020-11-14,Vermont,0.0
2020-11-14,Virginia,1.5632183908045978
2020-11-14,Washington,1.1666666666666667
2020-11-14,West Virginia,3.0
2020-11-14,Wisconsin,8.898305084745763
2020-11-14,Wyoming,5.833333333333333
2020-11-21,Alabama,3.2941176470588234
2020-11-21,Alaska,2.142857142857143
2020-11-21,Arizona,2.7432432432432434
2020-11-21,Arkansas,6.387096774193548
2020-11-21,California,1.6076923076923078
2020-11-21,Colorado,4.52542372881356
2020-11-21,Connecticut,3.611111111111111
2020-11-21,Delaware,2.4
2020-11-21,Maryland,2.573529411764706
2020-11-21,Florida,1.7964601769911503
2020-11-21,Georgia,2.0090909090909093
2020-11-21,Hawaii,No Data
2020-11-21,Idaho,4.55
2020-11-21,Illinois,7.528
2020-11-21,Indiana,7.869565217391305
2020-11-21,Iowa,13.25
2020-11-21,Kansas,8.241379310344827
2020-11-21,Kentucky,6.666666666666667
2020-11-21,Louisiana,2.652173913043478
2020-11-21,Maine,1.5
2020-11-21,Massachusetts,1.6714285714285715
2020-11-21,Michigan,5.7
2020-11-21,Minnesota,7.140350877192983
2020-11-21,Mississippi,4.896551724137931
2020-11-21,Missouri,7.983870967741935
2020-11-21,Montana,10.818181818181818
2020-11-21,Nebraska,10.0
2020-11-21,Nevada,4.3125
2020-11-21,New Hampshire,0.9285714285714286
2020-11-21,New Jersey,2.4623655913978495
2020-11-21,New Mexico,9.047619047619047
2020-11-21,New York,1.4642857142857142
2020-11-21,North Carolina,2.6203703703703702
2020-11-21,North Dakota,17.375
2020-11-21,Ohio,6.322033898305085
2020-11-21,Oklahoma,7.414634146341464
2020-11-21,Oregon,2.0238095238095237
2020-11-21,Pennsylvania,4.969230769230769
2020-11-21,Puerto Rico,0.162
2020-11-21,Rhode Island,4.363636363636363
2020-11-21,South Carolina,2.388888888888889
2020-11-21,South Dakota,19.333333333333332
2020-11-21,Tennessee,5.802816901408451
2020-11-21,Texas,4.150819672131147
2020-11-21,Utah,3.3823529411764706
2020-11-21,Vermont,No Data
2020-11-21,Virginia,2.1494252873563218
2020-11-21,Washington,1.4487179487179487
2020-11-21,West Virginia,4.555555555555555
2020-11-21,Wisconsin,9.576271186440678
2020-11-21,Wyoming,6.0
2020-11-28,Alabama,3.9607843137254903
2020-11-28,Alaska,3.0
2020-11-28,Arizona,4.148648648648648
2020-11-28,Arkansas,7.483870967741935
2020-11-28,California,2.18974358974359
2020-11-28,Colorado,5.898305084745763
2020-11-28,Connecticut,4.583333333333333
2020-11-28,Delaware,2.8
2020-11-28,Maryland,3.6911764705882355
2020-11-28,Florida,2.2079646017699117
2020-11-28,Georgia,2.290909090909091
2020-11-28,Hawaii,No Data
2020-11-28,Idaho,4.95
2020-11-28,Illinois,7.528
2020-11-28,Indiana,8.898550724637682
2020-11-28,Iowa,12.5625
2020-11-28,Kansas,9.655172413793103
2020-11-28,Kentucky,6.355555555555555
2020-11-28,Louisiana,3.260869565217391
2020-11-28,Maine,2.2142857142857144
2020-11-28,Massachusetts,2.1857142857142855
2020-11-28,Michigan,6.64
2020-11-28,Minnesota,7.7894736842105265
2020-11-28,Mississippi,5.586206896551724
2020-11-28,Missouri,9.516129032258064
2020-11-28,Montana,8.545454545454545
2020-11-28,Nebraska,11.5
2020-11-28,Nevada,5.65625
2020-11-28,New Hampshire,1.9285714285714286
2020-11-28,New Jersey,3.3655913978494625
2020-11-28,New Mexico,10.047619047619047
2020-11-28,New York,2.127551020408163
2020-11-28,North Carolina,3.0462962962962963
2020-11-28,North Dakota,15.75
2020-11-28,Ohio,8.542372881355933
2020-11-28,Oklahoma,9.121951219512194
2020-11-28,Oregon,2.9285714285714284
2020-11-28,Pennsylvania,6.838461538461538
2020-11-28,Puerto Rico,0.216
2020-11-28,Rhode Island,6.2727272727272725
2020-11-28,South Carolina,2.5185185185185186
2020-11-28,South Dakota,18.11111111111111
2020-11-28,Tennessee,6.366197183098592
2020-11-28,Texas,4.5704918032786885
2020-11-28,Utah,3.5
2020-11-28,Vermont,No Data
2020-11-28,Virginia,2.5402298850574714
2020-11-28,Washington,1.9102564102564104
2020-11-28,West Virginia,4.833333333333333
2020-11-28,Wisconsin,8.288135593220339
2020-11-28,Wyoming,6.5
2020-12-05,Alabama,4.921568627450981
2020-12-05,Alaska,4.428571428571429
2020-12-05,Arizona,5.621621621621622
2020-12-05,Arkansas,8.580645161290322
2020-12-05,California,3.4025641025641025
2020-12-05,Colorado,7.593220338983051
2020-12-05,Connecticut,6.055555555555555
2020-12-05,Delaware,4.2
2020-12-05,Maryland,4.161764705882353
2020-12-05,Florida,2.6283185840707963
2020-12-05,Georgia,2.6818181818181817
2020-12-05,Hawaii,0.9285714285714286
2020-12-05,Idaho,6.4
2020-12-05,Illinois,8.232
2020-12-05,Indiana,9.27536231884058
2020-12-05,Iowa,12.84375
2020-12-05,Kansas,10.724137931034482
2020-12-05,Kentucky,7.844444444444444
2020-12-05,Louisiana,3.630434782608696
2020-12-05,Maine,3.357142857142857
2020-12-05,Massachusetts,3.0714285714285716
2020-12-05,Michigan,7.78
2020-12-05,Minnesota,8.263157894736842
2020-12-05,Mississippi,7.103448275862069
2020-12-05,Missouri,9.225806451612904
2020-12-05,Montana,9.454545454545455
2020-12-05,Nebraska,10.05
2020-12-05,Nevada,6.71875
2020-12-05,New Hampshire,3.2857142857142856
2020-12-05,New Jersey,4.881720430107527
2020-12-05,New Mexico,12.19047619047619
2020-12-05,New York,2.7806122448979593
2020-12-05,North Carolina,3.4074074074074074
2020-12-05,North Dakota,17.5
2020-12-05,Ohio,10.567796610169491
2020-12-05,Oklahoma,11.634146341463415
2020-12-05,Oregon,3.238095238095238
2020-12-05,Pennsylvania,8.953846153846154
2020-12-05,Puerto Rico,0.206
2020-12-05,Rhode Island,7.454545454545454
2020-12-05,South Carolina,3.5
2020-12-05,South Dakota,16.333333333333332
2020-12-05,Tennessee,7.436619718309859
2020-12-05,Texas,4.826229508196722
2020-12-05,Utah,3.8823529411764706
2020-12-05,Vermont,2.5
2020-12-05,Virginia,2.7701149425287355
2020-12-05,Washington,2.6794871794871793
2020-12-05,West Virginia,7.611111111111111
2020-12-05,Wisconsin,8.728813559322035
2020-12-05,Wyoming,7.666666666666667
2020-12-12,Alabama,7.411764705882353
2020-12-12,Alaska,3.4285714285714284
2020-12-12,Arizona,7.756756756756757
2020-12-12,Arkansas,7.161290322580645
2020-12-12,California,5.053846153846154
2020-12-12,Colorado,7.254237288135593
2020-12-12,Connecticut,6.305555555555555
2020-12-12,Delaware,5.2
2020-12-12,Maryland,5.485294117647059
2020-12-12,Florida,2.584070796460177
2020-12-12,Georgia,3.118181818181818
2020-12-12,Hawaii,No Data
2020-12-12,Idaho,4.95
2020-12-12,Illinois,8.312
2020-12-12,Indiana,10.73913043478261
2020-12-12,Iowa,10.46875
2020-12-12,Kansas,11.379310344827585
2020-12-12,Kentucky,8.155555555555555
2020-12-12,Louisiana,5.282608695652174
2020-12-12,Maine,3.5
2020-12-12,Massachusetts,3.6714285714285713
2020-12-12,Michigan,8.29
2020-12-12,Minnesota,8.456140350877194
2020-12-12,Mississippi,9.172413793103448
2020-12-12,Missouri,9.403225806451612
2020-12-12,Montana,8.545454545454545
2020-12-12,Nebraska,8.2
2020-12-12,Nevada,9.0
2020-12-12,New Hampshire,3.7142857142857144
2020-12-12,New Jersey,5.32258064516129
2020-12-12,New Mexico,13.333333333333334
2020-12-12,New York,3.928571428571429
2020-12-12,North Carolina,4.5092592592592595
2020-12-12,North Dakota,11.75
2020-12-12,Ohio,12.033898305084746
2020-12-12,Oklahoma,10.829268292682928
2020-12-12,Oregon,3.642857142857143
2020-12-12,Pennsylvania,11.115384615384615
2020-12-12,Puerto Rico,0.226
2020-12-12,Rhode Island,12.909090909090908
2020-12-12,South Carolina,3.5555555555555554
2020-12-12,South Dakota,15.222222222222221
2020-12-12,Tennessee,7.450704225352113
2020-12-12,Texas,5.344262295081967
2020-12-12,Utah,4.029411764705882
2020-12-12,Vermont,2.3333333333333335
2020-12-12,Virginia,3.528735632183908
2020-12-12,Washington,2.871794871794872
2020-12-12,West Virginia,8.944444444444445
2020-12-12,Wisconsin,7.389830508474576
2020-12-12,Wyoming,7.333333333333333
2020-12-19,Alabama,7.647058823529412
2020-12-19,Alaska,2.857142857142857
2020-12-19,Arizona,9.91891891891892
2020-12-19,Arkansas,8.387096774193548
2020-12-19,California,7.543589743589743
2020-12-19,Colorado,6.813559322033898
2020-12-19,Connecticut,7.027777777777778
2020-12-19,Delaware,6.9
2020-12-19,Maryland,5.9411764705882355
2020-12-19,Florida,2.915929203539823
2020-12-19,Georgia,3.5090909090909093
2020-12-19,Hawaii,No Data
2020-12-19,Idaho,5.05
2020-12-19,Illinois,7.384
2020-12-19,Indiana,10.0
2020-12-19,Iowa,9.28125
2020-12-19,Kansas,10.96551724137931
2020-12-19,Kentucky,8.155555555555555
2020-12-19,Louisiana,5.021739130434782
2020-12-19,Maine,2.0
2020-12-19,Massachusetts,4.185714285714286
2020-12-19,Michigan,7.83
2020-12-19,Minnesota,7.140350877192983
2020-12-19,Mississippi,8.206896551724139
2020-12-19,Missouri,8.274193548387096
2020-12-19,Montana,6.818181818181818
2020-12-19,Nebraska,6.05
2020-12-19,Nevada,8.78125
2020-12-19,New Hampshire,4.0
2020-12-19,New Jersey,5.709677419354839
2020-12-19,New Mexico,11.619047619047619
2020-12-19,New York,5.091836734693878
2020-12-19,North Carolina,5.4907407407407405
2020-12-19,North Dakota,9.125
2020-12-19,Ohio,12.516949152542374
2020-12-19,Oklahoma,10.292682926829269
2020-12-19,Oregon,3.0
2020-12-19,Pennsylvania,11.646153846153846
2020-12-19,Puerto Rico,0.218
2020-12-19,Rhode Island,12.454545454545455
2020-12-19,South Carolina,4.851851851851852
2020-12-19,South Dakota,10.555555555555555
2020-12-19,Tennessee,8.492957746478874
2020-12-19,Texas,5.4557377049180324
2020-12-19,Utah,3.764705882352941
2020-12-19,Vermont,2.3333333333333335
2020-12-19,Virginia,4.183908045977011
2020-12-19,Washington,2.8333333333333335
2020-12-19,West Virginia,10.277777777777779
2020-12-19,Wisconsin,6.762711864406779
2020-12-19,Wyoming,7.333333333333333
2020-12-26,Alabama,8.862745098039216
2020-12-26,Alaska,3.4285714285714284
2020-12-26,Arizona,10.337837837837839
2020-12-26,Arkansas,8.225806451612904
2020-12-26,California,10.107692307692307
2020-12-26,Colorado,5.220338983050848
2020-12-26,Connecticut,6.638888888888889
2020-12-26,Delaware,7.7
2020-12-26,Maryland,5.397058823529411
2020-12-26,Florida,3.4690265486725664
2020-12-26,Georgia,4.5181818181818185
2020-12-26,Hawaii,No Data
2020-12-26,Idaho,4.9
2020-12-26,Illinois,7.0
2020-12-26,Indiana,8.927536231884059
2020-12-26,Iowa,7.21875
2020-12-26,Kansas,9.931034482758621
2020-12-26,Kentucky,8.644444444444444
2020-12-26,Louisiana,5.456521739130435
2020-12-26,Maine,3.2857142857142856
2020-12-26,Massachusetts,5.1571428571428575
2020-12-26,Michigan,6.48
2020-12-26,Minnesota,5.754385964912281
2020-12-26,Mississippi,8.862068965517242
2020-12-26,Missouri,7.935483870967742
2020-12-26,Montana,7.545454545454546
2020-12-26,Nebraska,5.85
2020-12-26,Nevada,9.21875
2020-12-26,New Hampshire,6.071428571428571
2020-12-26,New Jersey,6.021505376344086
2020-12-26,New Mexico,9.476190476190476
2020-12-26,New York,5.668367346938775
2020-12-26,North Carolina,5.777777777777778
2020-12-26,North Dakota,7.75
2020-12-26,Ohio,11.288135593220339
2020-12-26,Oklahoma,10.878048780487806
2020-12-26,Oregon,2.8095238095238093
2020-12-26,Pennsylvania,12.176923076923076
2020-12-26,Puerto Rico,0.182
2020-12-26,Rhode Island,9.0
2020-12-26,South Carolina,5.777777777777778
2020-12-26,South Dakota,6.444444444444445
2020-12-26,Tennessee,9.873239436619718
2020-12-26,Texas,5.770491803278689
2020-12-26,Utah,3.0588235294117645
2020-12-26,Vermont,3.1666666666666665
2020-12-26,Virginia,4.413793103448276
2020-12-26,Washington,2.6666666666666665
2020-12-26,West Virginia,9.666666666666666
2020-12-26,Wisconsin,5.576271186440678
2020-12-26,Wyoming,6.333333333333333
2021-01-02,Alabama,9.96078431372549
2021-01-02,Alaska,1.4285714285714286
2021-01-02,Arizona,11.932432432432432
2021-01-02,Arkansas,9.064516129032258
2021-01-02,California,12.102564102564102
2021-01-02,Colorado,4.4576271186440675
2021-01-02,Connecticut,8.277777777777779
2021-01-02,Delaware,7.1
2021-01-02,Maryland,5.661764705882353
2021-01-02,Florida,4.207964601769912
2021-01-02,Georgia,6.245454545454545
2021-01-02,Hawaii,No Data
2021-01-02,Idaho,4.05
2021-01-02,Illinois,6.416
2021-01-02,Indiana,9.594202898550725
2021-01-02,Iowa,5.96875
2021-01-02,Kansas,8.620689655172415
2021-01-02,Kentucky,7.822222222222222
2021-01-02,Louisiana,5.6521739130434785
2021-01-02,Maine,4.071428571428571
2021-01-02,Massachusetts,5.5
2021-01-02,Michigan,5.4
2021-01-02,Minnesota,4.9298245614035086
2021-01-02,Mississippi,10.275862068965518
2021-01-02,Missouri,7.483870967741935
2021-01-02,Montana,4.7272727272727275
2021-01-02,Nebraska,4.95
2021-01-02,Nevada,9.0
2021-01-02,New Hampshire,5.571428571428571
2021-01-02,New Jersey,6.989247311827957
2021-01-02,New Mexico,9.047619047619047
2021-01-02,New York,6.1020408163265305
2021-01-02,North Carolina,7.018518518518518
2021-01-02,North Dakota,4.0
2021-01-02,Ohio,10.491525423728813
2021-01-02,Oklahoma,11.926829268292684
2021-01-02,Oregon,2.9047619047619047
2021-01-02,Pennsylvania,11.615384615384615
2021-01-02,Puerto Rico,0.134
2021-01-02,Rhode Island,8.818181818181818
2021-01-02,South Carolina,6.833333333333333
2021-01-02,South Dakota,6.111111111111111
2021-01-02,Tennessee,9.577464788732394
2021-01-02,Texas,6.60327868852459
2021-01-02,Utah,2.9705882352941178
2021-01-02,Vermont,1.8333333333333333
2021-01-02,Virginia,5.206896551724138
2021-01-02,Washington,2.41025641025641
2021-01-02,West Virginia,11.055555555555555
2021-01-02,Wisconsin,5.254237288135593
2021-01-02,Wyoming,5.0
2021-01-09,Alabama,10.745098039215685
2021-01-09,Alaska,1.8571428571428572
2021-01-09,Arizona,12.72972972972973
2021-01-09,Arkansas,8.483870967741936
2021-01-09,California,13.505128205128205
2021-01-09,Colorado,3.5762711864406778
2021-01-09,Connecticut,6.722222222222222
2021-01-09,Delaware,6.6
2021-01-09,Maryland,5.117647058823529
2021-01-09,Florida,4.734513274336283
2021-01-09,Georgia,7.627272727272727
2021-01-09,Hawaii,No Data
2021-01-09,Idaho,3.9
2021-01-09,Illinois,5.168
2021-01-09,Indiana,8.057971014492754
2021-01-09,Iowa,6.6875
2021-01-09,Kansas,8.89655172413793
2021-01-09,Kentucky,7.533333333333333
2021-01-09,Louisiana,7.0
2021-01-09,Maine,3.5
2021-01-09,Massachusetts,5.585714285714285
2021-01-09,Michigan,4.88
2021-01-09,Minnesota,4.192982456140351
2021-01-09,Mississippi,11.827586206896552
2021-01-09,Missouri,7.306451612903226
2021-01-09,Montana,4.7272727272727275
2021-01-09,Nebraska,4.8
2021-01-09,Nevada,9.1875
2021-01-09,New Hampshire,5.214285714285714
2021-01-09,New Jersey,5.924731182795699
2021-01-09,New Mexico,9.142857142857142
2021-01-09,New York,7.25
2021-01-09,North Carolina,7.518518518518518
2021-01-09,North Dakota,3.625
2021-01-09,Ohio,9.508474576271187
2021-01-09,Oklahoma,12.048780487804878
2021-01-09,Oregon,2.880952380952381
2021-01-09,Pennsylvania,9.8
2021-01-09,Puerto Rico,0.16
2021-01-09,Rhode Island,9.636363636363637
2021-01-09,South Carolina,8.037037037037036
2021-01-09,South Dakota,7.222222222222222
2021-01-09,Tennessee,10.873239436619718
2021-01-09,Texas,8.347540983606557
2021-01-09,Utah,3.3529411764705883
2021-01-09,Vermont,No Data
2021-01-09,Virginia,5.931034482758621
2021-01-09,Washington,2.7948717948717947
2021-01-09,West Virginia,11.833333333333334
2021-01-09,Wisconsin,4.728813559322034
2021-01-09,Wyoming,5.333333333333333
2021-01-16,Alabama,11.686274509803921
2021-01-16,Alaska,No Data
2021-01-16,Arizona,13.45945945945946
2021-01-16,Arkansas,9.838709677419354
